457681.476836	11040246.668138	3322.686664	38685.551142
467887.100042	12095451.793806	3477.851606	40147.569913
477278.292780	13106566.444612	3620.299220	42183.992281
453996.071505	10507652.522914	3241.550944	38023.200574
463141.836855	11529451.007000	3395.504529	39347.598198
473025.351058	12622442.076098	3552.807633	41236.081282
455730.308654	10659871.526455	3264.945869	37904.603187
463148.159595	11549656.685537	3398.478584	39065.202569
472751.410509	12604202.822642	3550.239826	40838.956782
